Filename,Status,Is_Correct,Mismatch_Rate,Blocks_Affected,Confidence,Error
Tp_D_NRN_M_N_sec00014_cha00070_11404.jpg,DETECTED,True,0.3991,766,0.9974,None
Tp_D_NRN_M_N_sec00015_cha00062_11399.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec00016_cha00070_11398.jpg,DETECTED,True,0.3896,768,1.0000,None
Tp_D_NRN_M_N_sec00021_cha00052_11405.jpg,DETECTED,True,0.3611,768,1.0000,None
Tp_D_NRN_M_N_sec00021_cha00070_11475.jpg,DETECTED,True,0.3841,766,0.9974,None
Tp_D_NRN_M_N_sec00024_art00069_10781.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec00040_cha00070_11474.jpg,DETECTED,True,0.3806,768,1.0000,None
Tp_D_NRN_M_N_sec00062_cha00052_11407.jpg,DETECTED,True,0.3173,758,0.9870,None
Tp_D_NRN_M_N_sec00062_cha00062_11478.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec00062_cha00070_11479.jpg,DETECTED,True,0.3652,767,0.9987,None
Tp_D_NRN_M_N_sec00064_cha00070_11408.jpg,DETECTED,True,0.3686,768,1.0000,None
Tp_D_NRN_M_N_sec00069_art00028_11278.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec00076_pla00050_10389.tif,DETECTED,True,0.3825,768,1.0000,None
Tp_D_NRN_M_N_sec00087_cha00070_11469.jpg,DETECTED,True,0.3751,768,1.0000,None
Tp_D_NRN_M_N_sec00087_nat00062_11410.jpg,DETECTED,True,0.3527,750,0.9766,None
Tp_D_NRN_M_N_sec00089_cha00063_11489.jpg,DETECTED,True,0.3559,768,1.0000,None
Tp_D_NRN_M_N_sec00089_cha00070_11490.jpg,DETECTED,True,0.3665,767,0.9987,None
Tp_D_NRN_M_N_sec00090_sec00098_10336.tif,DETECTED,True,0.3155,767,0.9987,None
Tp_D_NRN_M_N_sec10101_art00098_10346.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec10105_sec10109_10333.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec10106_sec10109_10332.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec10112_art00098_10343.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec10115_cha00062_11533.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_sec10115_cha00070_11532.jpg,DETECTED,True,0.4026,767,0.9987,None
Tp_D_NRN_M_N_txt00006_txt00028_10849.jpg,DETECTED,True,0.4116,768,1.0000,None
Tp_D_NRN_M_N_txt00059_pla00050_10390.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_txt00065_sec00077_10391.tif,DETECTED,True,0.2751,762,0.9922,None
Tp_D_NRN_M_N_txt00068_txt10112_10109.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_txt10111_txt10104_10810.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_txt10112_nat10103_10110.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_N_txt10112_nat10103_10111.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_ani00063_ani00031_10057.tif,DETECTED,True,0.3190,768,1.0000,None
Tp_D_NRN_M_O_ani00097_ani00036_10039.tif,DETECTED,True,0.3233,766,0.9974,None
Tp_D_NRN_M_O_ani10104_ani10101_10021.tif,DETECTED,True,0.3088,330,1.0000,None
Tp_D_NRN_M_O_ani10105_ani10104_10022.tif,DETECTED,True,0.2911,328,0.9939,None
Tp_D_NRN_M_O_arc00018_arc00025_10016.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_arc00023_arc00008_10010.tif,DETECTED,True,0.3582,765,0.9961,None
Tp_D_NRN_M_O_arc00023_cha00014_10011.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_arc00082_arc00069_10012.tif,DETECTED,True,0.2812,746,0.9714,None
Tp_D_NRN_M_O_arc00082_art00096_11519.jpg,DETECTED,True,0.3074,763,0.9935,None
Tp_D_NRN_M_O_art10108_cha00063_11633.jpg,DETECTED,True,0.3695,767,0.9987,None
Tp_D_NRN_M_O_cha00004_art00010_10169.tif,DETECTED,True,0.3536,767,0.9987,None
Tp_D_NRN_M_O_cha00071_cha00095_10049.tif,DETECTED,True,0.3739,768,1.0000,None
Tp_D_NRN_M_O_cha00094_cha00095_10046.tif,DETECTED,True,0.3785,768,1.0000,None
Tp_D_NRN_M_O_ind00016_ind00017_10013.tif,DETECTED,True,0.3859,766,0.9974,None
Tp_D_NRN_M_O_ind00020_ind00031_10014.tif,DETECTED,True,0.3415,766,0.9974,None
Tp_D_NRN_M_O_ind00030_ind00031_10015.tif,DETECTED,True,0.3100,763,0.9935,None
Tp_D_NRN_M_O_nat00037_cha00062_11385.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_nat10151_cha00062_12107.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_nat10157_nat00095_12046.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_sec00001_sec00007_10032.tif,DETECTED,True,0.3929,767,0.9987,None
Tp_D_NRN_M_O_sec10101_sec10107_10024.tif,DETECTED,True,0.3401,300,1.0000,None
Tp_D_NRN_M_O_sec10105_cha10104_10027.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_M_O_sec10107_sec10101_10025.tif,DETECTED,True,0.3690,300,1.0000,None
Tp_D_NRN_M_O_sec20054_sec20042_01644.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ani00021_ani00020_20015.jpg,DETECTED,True,0.3445,767,0.9987,None
Tp_D_NRN_S_B_ani00023_ani00022_20073.jpg,DETECTED,True,0.3156,767,0.9987,None
Tp_D_NRN_S_B_ani00028_ani00029_20111.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ani00036_ani00037_00156.tif,DETECTED,True,0.3993,768,1.0000,None
Tp_D_NRN_S_B_ani00066_ani00013_00186.tif,DETECTED,True,0.3899,768,1.0000,None
Tp_D_NRN_S_B_ani00067_ani00062_11127.jpg,DETECTED,True,0.3877,768,1.0000,None
Tp_D_NRN_S_B_ani00093_ani00021_00213.tif,DETECTED,True,0.3357,767,0.9987,None
Tp_D_NRN_S_B_ani00097_ani00097_10059.tif,DETECTED,True,0.0246,67,0.0872,None
Tp_D_NRN_S_B_ani10209_ani10210_12372.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_arc00024_ani00024_20074.jpg,DETECTED,True,0.3338,768,1.0000,None
Tp_D_NRN_S_B_arc00042_ani00070_00262.tif,DETECTED,True,0.3385,765,0.9961,None
Tp_D_NRN_S_B_arc00051_ani00005_00271.tif,DETECTED,True,0.3223,758,0.9870,None
Tp_D_NRN_S_B_arc00054_ani00031_00274.tif,DETECTED,True,0.2667,764,0.9948,None
Tp_D_NRN_S_B_arc00055_ani00005_00275.tif,DETECTED,True,0.3952,767,0.9987,None
Tp_D_NRN_S_B_arc00059_nat00013_11826.jpg,DETECTED,True,0.2973,766,0.9974,None
Tp_D_NRN_S_B_arc00059_nat00095_11827.jpg,DETECTED,True,0.2639,760,0.9896,None
Tp_D_NRN_S_B_arc00060_arc00062_11496.jpg,DETECTED,True,0.3057,746,0.9714,None
Tp_D_NRN_S_B_arc00064_ani00005_00284.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_arc00074_arc00075_11195.jpg,DETECTED,True,0.3500,762,0.9922,None
Tp_D_NRN_S_B_arc00076_ani00077_00296.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_arc00080_ani00005_00300.tif,DETECTED,True,0.2587,750,0.9766,None
Tp_D_NRN_S_B_arc00084_ani00058_00304.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_arc00088_arc00088_00308.tif,DETECTED,True,0.0466,121,0.1576,None
Tp_D_NRN_S_B_arc00089_ani00061_00309.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_arc00090_ani00096_00310.tif,DETECTED,True,0.3606,766,0.9974,None
Tp_D_NRN_S_B_arc00091_arc00095_11201.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_arc00094_ani00100_00314.tif,DETECTED,True,0.3776,768,1.0000,None
Tp_D_NRN_S_B_arc00098_art00092_11796.jpg,DETECTED,True,0.3382,764,0.9948,None
Tp_D_NRN_S_B_arc00099_ani00058_00319.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_art00002_ani00096_00495.tif,DETECTED,True,0.3373,767,0.9987,None
Tp_D_NRN_S_B_art00004_ani00005_00493.tif,DETECTED,True,0.3528,765,0.9961,None
Tp_D_NRN_S_B_art00022_ani00061_00504.tif,DETECTED,True,0.4077,768,1.0000,None
Tp_D_NRN_S_B_art00025_ani00070_00507.tif,DETECTED,True,0.3150,761,0.9909,None
Tp_D_NRN_S_B_art00030_cha00027_00508.tif,DETECTED,True,0.3780,768,1.0000,None
Tp_D_NRN_S_B_art00035_ani00070_01419.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_art00044_ind00098_00490.tif,DETECTED,True,0.3271,766,0.9974,None
Tp_D_NRN_S_B_art00049_cha00063_00521.tif,DETECTED,True,0.3334,767,0.9987,None
Tp_D_NRN_S_B_art00059_cha00063_01401.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_art00063_ani00058_00528.tif,DETECTED,True,0.3104,733,0.9544,None
Tp_D_NRN_S_B_art00078_art00068_01393.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_art00087_art00087_01010.tif,DETECTED,True,0.0146,31,0.0404,None
Tp_D_NRN_S_B_art00096_ani00070_01385.tif,DETECTED,True,0.2964,757,0.9857,None
Tp_D_NRN_S_B_art00100_cha00026_01381.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_cha00013_cha00015_20051.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_cha00023_cha00022_20075.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_cha00026_pla00009_00346.tif,DETECTED,True,0.3764,768,1.0000,None
Tp_D_NRN_S_B_cha00034_cha00040_00354.tif,DETECTED,True,0.3731,767,0.9987,None
Tp_D_NRN_S_B_cha00036_cha00070_11738.jpg,DETECTED,True,0.3751,766,0.9974,None
Tp_D_NRN_S_B_cha00042_cha00040_00362.tif,DETECTED,True,0.3382,767,0.9987,None
Tp_D_NRN_S_B_cha00065_txt00068_10177.tif,DETECTED,True,0.4676,768,1.0000,None
Tp_D_NRN_S_B_cha00076_ani00068_10044.tif,DETECTED,True,0.3353,768,1.0000,None
Tp_D_NRN_S_B_cha00077_ani00023_00397.tif,DETECTED,True,0.3385,768,1.0000,None
Tp_D_NRN_S_B_cha20031_arc20033_02030.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ind00007_cha00040_00425.tif,DETECTED,True,0.3620,768,1.0000,None
Tp_D_NRN_S_B_ind00017_ind00098_00003.tif,DETECTED,True,0.3131,746,0.9714,None
Tp_D_NRN_S_B_ind00019_ind00020_20016.jpg,DETECTED,True,0.3614,766,0.9974,None
Tp_D_NRN_S_B_ind00024_art00047_00020.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ind00033_ind00098_00448.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ind00046_cha00023_00454.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ind00054_cha00050_00460.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_ind00055_cha00040_00461.tif,DETECTED,True,0.3659,768,1.0000,None
Tp_D_NRN_S_B_ind00057_ind00018_00463.tif,DETECTED,True,0.3453,767,0.9987,None
Tp_D_NRN_S_B_ind00063_ani00069_00466.tif,DETECTED,True,0.3206,763,0.9935,None
Tp_D_NRN_S_B_ind00064_ani00069_00467.tif,DETECTED,True,0.3004,765,0.9961,None
Tp_D_NRN_S_B_ind00069_ind00098_00470.tif,DETECTED,True,0.3298,754,0.9818,None
Tp_D_NRN_S_B_ind00094_cha00026_00488.tif,DETECTED,True,0.3227,766,0.9974,None
Tp_D_NRN_S_B_ind10001_ind10002_20009.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat00004_art00021_11423.jpg,DETECTED,True,0.2964,755,0.9831,None
Tp_D_NRN_S_B_nat00015_cha00014_20052.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat00020_cha00019_20017.jpg,DETECTED,True,0.3051,764,0.9948,None
Tp_D_NRN_S_B_nat00023_cha00024_20076.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat00026_ani00070_00643.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat00026_art00021_11422.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat00040_ani00070_00654.tif,DETECTED,True,0.3158,766,0.9974,None
Tp_D_NRN_S_B_nat00083_sec00063_00997.tif,DETECTED,True,0.3341,756,0.9844,None
Tp_D_NRN_S_B_nat00093_cha00052_00008.tif,DETECTED,True,0.2912,765,0.9961,None
Tp_D_NRN_S_B_nat00098_nat00061_11463.jpg,DETECTED,True,0.2110,734,0.9557,None
Tp_D_NRN_S_B_nat10117_nat10118_11343.jpg,DETECTED,True,0.2714,757,0.9857,None
Tp_D_NRN_S_B_nat10151_sec00097_12109.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat10167_sec00097_12102.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat20009_nat20009_01513.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_nat20017_nat20016_01521.tif,DETECTED,True,0.3243,3242,0.9975,None
Tp_D_NRN_S_B_nat20041_arc20055_02238.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_pla00083_cha00063_01185.tif,DETECTED,True,0.3759,768,1.0000,None
Tp_D_NRN_S_B_pla00086_ani00058_00608.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_pla10124_nat00013_11708.jpg,DETECTED,True,0.3382,767,0.9987,None
Tp_D_NRN_S_B_sec00002_ani00017_01432.tif,DETECTED,True,0.3560,766,0.9974,None
Tp_D_NRN_S_B_sec00006_ani00017_00704.tif,DETECTED,True,0.3999,768,1.0000,None
Tp_D_NRN_S_B_sec00009_ind00039_00029.tif,DETECTED,True,0.3517,766,0.9974,None
Tp_D_NRN_S_B_sec00012_sec00017_00032.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00014_cha00089_00034.tif,DETECTED,True,0.3966,768,1.0000,None
Tp_D_NRN_S_B_sec00014_sec00015_20053.jpg,DETECTED,True,0.3861,768,1.0000,None
Tp_D_NRN_S_B_sec00019_pla00019_20018.jpg,DETECTED,True,0.3749,768,1.0000,None
Tp_D_NRN_S_B_sec00020_pla00021_20019.jpg,DETECTED,True,0.3826,768,1.0000,None
Tp_D_NRN_S_B_sec00021_arc00021_20020.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00021_cha00094_00042.tif,DETECTED,True,0.3864,768,1.0000,None
Tp_D_NRN_S_B_sec00024_pla00022_20077.jpg,DETECTED,True,0.3962,768,1.0000,None
Tp_D_NRN_S_B_sec00028_cha00030_20112.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00029_nat00029_20113.jpg,DETECTED,True,0.0703,145,0.1888,None
Tp_D_NRN_S_B_sec00044_ind00020_00065.tif,DETECTED,True,0.3425,764,0.9948,None
Tp_D_NRN_S_B_sec00063_cha00001_00084.tif,DETECTED,True,0.3453,766,0.9974,None
Tp_D_NRN_S_B_sec00070_cha00030_00091.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00075_ani00096_00096.tif,DETECTED,True,0.3237,758,0.9870,None
Tp_D_NRN_S_B_sec00075_cha00026_00019.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00079_pla00029_00100.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00081_cha00065_00101.tif,DETECTED,True,0.3515,768,1.0000,None
Tp_D_NRN_S_B_sec00083_ani00070_00722.tif,DETECTED,True,0.3478,763,0.9935,None
Tp_D_NRN_S_B_sec00085_ani00077_00721.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00088_ani00100_00719.tif,DETECTED,True,0.3807,768,1.0000,None
Tp_D_NRN_S_B_sec00088_cha00047_00108.tif,DETECTED,True,0.3920,767,0.9987,None
Tp_D_NRN_S_B_sec00089_ani00070_00718.tif,DETECTED,True,0.3172,758,0.9870,None
Tp_D_NRN_S_B_sec00093_ani00005_00714.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00094_cha00050_00114.tif,DETECTED,True,0.3812,768,1.0000,None
Tp_D_NRN_S_B_sec00095_cha00050_00115.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_B_sec00095_cha00063_00382.tif,DETECTED,True,0.3527,768,1.0000,None
Tp_D_NRN_S_B_sec00096_ani00070_00711.tif,DETECTED,True,0.3435,767,0.9987,None
Tp_D_NRN_S_N_ani00017_ani00010_00137.tif,DETECTED,True,0.2146,737,0.9596,None
Tp_D_NRN_S_N_ani00024_ani00021_00144.tif,DETECTED,True,0.3193,767,0.9987,None
Tp_D_NRN_S_N_ani00032_ani00034_10235.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani00033_ani00032_10233.tif,DETECTED,True,0.2706,756,0.9844,None
Tp_D_NRN_S_N_ani00033_ani00034_10236.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani00034_ani00032_10234.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani00035_ani00037_00155.tif,DETECTED,True,0.4029,768,1.0000,None
Tp_D_NRN_S_N_ani00044_ani00098_11146.jpg,DETECTED,True,0.3363,768,1.0000,None
Tp_D_NRN_S_N_ani00045_ani00077_00165.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani00050_ani00051_11132.jpg,DETECTED,True,0.3911,768,1.0000,None
Tp_D_NRN_S_N_ani00050_ani00055_10225.tif,DETECTED,True,0.3785,768,1.0000,None
Tp_D_NRN_S_N_ani00051_ani00019_11857.jpg,DETECTED,True,0.3945,768,1.0000,None
Tp_D_NRN_S_N_ani00052_ani00019_11858.jpg,DETECTED,True,0.4023,768,1.0000,None
Tp_D_NRN_S_N_ani00054_ani00054_11129.jpg,DETECTED,True,0.0466,90,0.1172,None
Tp_D_NRN_S_N_ani00055_ani00050_10224.tif,DETECTED,True,0.3785,768,1.0000,None
Tp_D_NRN_S_N_ani00059_ani00055_11144.jpg,DETECTED,True,0.3785,768,1.0000,None
Tp_D_NRN_S_N_ani00060_ani00059_11128.jpg,DETECTED,True,0.3718,768,1.0000,None
Tp_D_NRN_S_N_ani00076_ani00078_10496.tif,DETECTED,True,0.3291,766,0.9974,None
Tp_D_NRN_S_N_ani00081_ani00078_10526.tif,DETECTED,True,0.3270,762,0.9922,None
Tp_D_NRN_S_N_ani00086_ani00031_10056.tif,DETECTED,True,0.2923,762,0.9922,None
Tp_D_NRN_S_N_ani00094_ani00094_01256.tif,DETECTED,True,0.0146,23,0.0299,None
Tp_D_NRN_S_N_ani00096_ani00046_11138.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani00096_ani00098_11134.jpg,DETECTED,True,0.3612,768,1.0000,None
Tp_D_NRN_S_N_ani00098_ani00051_11133.jpg,DETECTED,True,0.3915,768,1.0000,None
Tp_D_NRN_S_N_ani10117_ani10118_11613.jpg,DETECTED,True,0.3492,768,1.0000,None
Tp_D_NRN_S_N_ani10118_ani10119_11611.jpg,DETECTED,True,0.3499,768,1.0000,None
Tp_D_NRN_S_N_ani10119_ani10118_11612.jpg,DETECTED,True,0.3514,768,1.0000,None
Tp_D_NRN_S_N_ani10120_ani10119_11610.jpg,DETECTED,True,0.3547,768,1.0000,None
Tp_D_NRN_S_N_ani10121_ani00070_11622.jpg,DETECTED,True,0.3615,768,1.0000,None
Tp_D_NRN_S_N_ani10121_ani00100_11617.jpg,DETECTED,True,0.3740,768,1.0000,None
Tp_D_NRN_S_N_ani10121_ani00100_11640.jpg,DETECTED,True,0.3763,768,1.0000,None
Tp_D_NRN_S_N_ani10128_ani00024_12462.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10130_ani00031_12498.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10136_ani10123_12479.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10152_ani10175_12490.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10153_ani10175_12486.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10160_ani10200_12483.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10162_ani10175_12496.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10163_ani10196_12497.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10168_ani10167_12448.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10169_ani10172_12452.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10171_ani00001_12458.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10171_ani00097_12457.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10172_ani10166_12450.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10173_ani00070_12455.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10186_ani10189_12434.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10186_ani10200_12435.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10187_ani10190_12438.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10187_ani10200_12440.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10188_ani10200_12439.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10190_ani10196_12429.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10190_ani10200_12431.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10193_ani10194_12443.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10195_ani10194_12401.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10195_ani10194_12403.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10209_ani10214_12381.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10210_ani10209_12373.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10211_ani00100_12375.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10213_ani00070_12378.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10214_ani10209_12380.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10215_ani00081_12382.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani10216_ani00070_12389.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_ani20068_ani20067_02110.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00001_ani00058_00005.tif,DETECTED,True,0.3880,764,0.9948,None
Tp_D_NRN_S_N_arc00002_arc00045_00018.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00008_cha00028_11768.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00013_ani00005_00233.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00013_arc00020_11702.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00013_sec00045_11700.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00015_ani00013_00235.tif,DETECTED,True,0.3815,767,0.9987,None
Tp_D_NRN_S_N_arc00016_arc00020_11703.jpg,DETECTED,True,0.3898,767,0.9987,None
Tp_D_NRN_S_N_arc00016_sec00045_11699.jpg,DETECTED,True,0.3747,767,0.9987,None
Tp_D_NRN_S_N_arc00019_arc00019_00239.tif,DETECTED,True,0.0171,32,0.0417,None
Tp_D_NRN_S_N_arc00020_arc00021_20021.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00021_ani00058_00241.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00022_ani00081_00242.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00023_ani00031_00243.tif,DETECTED,True,0.3086,763,0.9935,None
Tp_D_NRN_S_N_arc00024_cha00026_00244.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00026_cha00026_00246.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00027_cha00026_00247.tif,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00034_cha00023_00254.tif,DETECTED,True,0.3862,766,0.9974,None
Tp_D_NRN_S_N_arc00035_ani00070_00255.tif,DETECTED,True,0.3349,759,0.9883,None
Tp_D_NRN_S_N_arc00037_ani00070_00257.tif,DETECTED,True,0.3259,760,0.9896,None
Tp_D_NRN_S_N_arc00039_ani00005_00259.tif,DETECTED,True,0.3311,763,0.9935,None
Tp_D_NRN_S_N_arc00045_art00092_11757.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00054_ani00070_11935.jpg,DETECTED,True,0.2670,756,0.9844,None
Tp_D_NRN_S_N_arc00059_cha00062_11824.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00059_cha00063_11825.jpg,DETECTED,True,0.3444,766,0.9974,None
Tp_D_NRN_S_N_arc00060_ani00081_00280.tif,DETECTED,True,0.3164,765,0.9961,None
Tp_D_NRN_S_N_arc00062_art00025_11492.jpg,DETECTED,True,0.3230,761,0.9909,None
Tp_D_NRN_S_N_arc00066_cha00089_00286.tif,DETECTED,True,0.3725,768,1.0000,None
Tp_D_NRN_S_N_arc00069_ani00079_00289.tif,DETECTED,True,0.3565,767,0.9987,None
Tp_D_NRN_S_N_arc00071_art10102_11178.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_D_NRN_S_N_arc00071_cha00014_11179.jpg,DETECTED,True,0.3187,764,0.9948,None
Tp_D_NRN_S_N_arc00075_cha00063_00295.tif,DETECTED,True,0.3458,765,0.9961,None
